,SMILES,lambda_max_exp_nm,solvent,reference,description,mol_wt,abs_max_ev
2133,Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,378,acetonitrile,DOI: 10.1021/jo901889y,DBtag:2097,275.1422475,3.28
2134,Cc1cc(C)c(C2=C3C=C(c4ccccc4)C(c4ccccc4)=[N+]3[B-](F)(F)n3c2cc(-c2ccccc2)c3-c2ccccc2)c(C)c1,585,dichloromethane,DOI: 10.1021/acs.joc.9b01425,DBtag:7946,614.2704859,2.119
2135,NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccccc2)cc1,359,tetrahydrofuran,https://doi.org/10.1016/j.jphotochem.2017.10.010,DBtag:12660,393.1147125,3.454
2136,CCCCCCN1C(=O)C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)=C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)C1=O,421,chloroform,DOI: 10.1021/acsami.7b11025,DBtag:7022,663.2885774,2.945
2137,Cc1ccc(N(c2ccc(C)cc2)c2c([O-])c(=[N+](c3ccc(C)cc3)c3ccc(C)cc3)c2=O)cc1,415,dimethylformamide,http://dx.doi.org/10.1016/j.dyepig.2015.06.025,DBtag:4628,472.2150781,2.988
2138,CN(C)c1ccc(/C=C/C(=O)c2ccc(Cl)cc2)cc1,420,benzene,https://doi.org/10.1016/j.optmat.2017.12.034,DBtag:8955,285.0920418,2.952
2139,CC1=[N+]2C(=C(c3ccccc3)c3c4c(c(C)n3[B-]2(F)F)C2CCC4CC2)C2=C1C1CCC2CC1,526,acetonitrile,DOI: 10.1039/c4cs00030g,DBtag:3250,456.2548358,2.357
2140,COc1ccc(/C=C/c2nc(-c3ccc([N+](=O)[O-])cc3)[nH]c2/C=C/c2ccc(OC)cc2)cc1,455,dichloromethane,https://doi.org/10.1016/j.saa.2019.03.043,DBtag:1200,453.1688562,2.725
2141,Cc1ccc(-c2c3nc(c(-c4ccco4)c4ccc([nH]4)c(-c4ccco4)c4nc(c(-c5ccco5)c5ccc2[nH]5)C=C4)C=C3)cc1,430,dichloromethane,https://doi.org/10.1016/j.cplett.2007.10.005,DBtag:10040,598.2004907,2.883
2142,N#Cc1c(C#N)c2ccccc2c2ccccc12,346,chloroform,https://doi.org/10.1016/j.molstruc.2019.07.036,DBtag:9722,228.0687483,3.583
2143,Cc1cc2c(o1)c(C)cc1ccc(=O)oc12,305,ethanol,doi:10.1016/j.jphotochem.2005.04.035,DBtag:10556,214.0629942,4.065
2144,Oc1ccccc1/C=N/CC/N=C/c1ccccc1O,396,acetonitrile,http://dx.doi.org/10.1021/jp403750q,DBtag:7556,268.1211778,3.131
2145,CCCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(/C=C/c3ccc(/C=C(\C#N)C(=O)O)s3)ccc1-2,479,dichloromethane,https://doi.org/10.1016/j.dyepig.2017.07.069,DBtag:10868,600.2810495,2.588
2146,CC1(C)C(=O)C=Cc2ccc(N3CCC3)cc21,387,water,https://doi.org/10.1016/j.dyepig.2018.11.012,DBtag:3943,227.1310142,3.204
2147,c1ccc(-c2nc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)n3ccccc23)cc1,352,cyclohexane,http://dx.doi.org/10.1016/j.dyepig.2016.09.056,DBtag:1636,437.1891977,3.522
2148,C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1c2ccccc2c(C=C(C#Cc2ccccc2)C#Cc2ccccc2)c2ccccc12,432,chloroform,DOI: 10.1021/ja0349148,DBtag:12406,630.234751,2.87
2149,CCCC1(CCC)c2ccccc2-c2ccc(-c3ccc(OC)cc3)cc21,315,cyclohexane,10.1007/BF00723901,DBtag:3589,356.2140155,3.936
2150,COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(C#N)cc3)nc2c1,317,methanol,doi:10.1016/j.jphotochem.2005.04.034,DBtag:4905,407.1481208,3.911
2151,CC(C)(C)c1ccc(C2=CC3=C(c4ccccc4)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,598,dichloromethane,DOI: 10.1021/acs.joc.9b01425,DBtag:7996,796.4739367,2.073
2152,c1ccc(-n2c3ccccc3c3c2c2ccccc2n3-c2ccccc2)cc1,363,toluene,DOI: 10.1021/acsami.7b13158,DBtag:6238,358.1469986,3.416
2153,Oc1ccccc1-c1nc2c(c3c1-c1ccccc1CC3)-c1ccccc1CC2,339,dichloromethane,https://doi.org/10.1016/j.dyepig.2016.10.021,DBtag:12537,375.1623143,3.657
2154,CC(C)(C)C1CCC(=CS/C=C/c2ccc(/C=C/SC=C3CCC(C(C)(C)C)CC3)cc2)CC1,351,dichloromethane,https://doi.org/10.1016/j.jphotochem.2014.06.003,DBtag:10058,494.3040935,3.532
2155,COc1ccc2c(c1)c(C#N)c(C#N)c1cc(OC)ccc12,403,chloroform,https://doi.org/10.1016/j.molstruc.2019.07.036,DBtag:9728,288.0898776,3.077
2156,c1ccncc1,251,acetonitrile,photochemCAD,pyridine,79.04219916,4.94
2157,Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc(s4)c(-c4ccco4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,436,dichloromethane,https://doi.org/10.1016/j.cplett.2007.10.005,DBtag:10044,663.2344337,2.844
2158,c1ccc2cc(-c3cc(-c4nccs4)nc(-c4nccs4)c3)ccc2c1,333,hexane,https://doi.org/10.1016/j.dyepig.2019.05.015,DBtag:1341,371.0550894,3.723
2159,N#Cc1ccc2nc3c(=O)[nH]c(=O)[nH]c3nc2c1,398,"1,2-dichloroethane",https://doi.org/10.1016/j.theochem.2004.11.058,DBtag:11106,239.0443244,3.115
2160,N#CC(/N=C/c1c(O)ccc2ccccc12)=C(C#N)/N=C/c1c(O)ccc2ccccc12,520,acetonitrile,http://dx.doi.org/10.1021/jp403750q,DBtag:7533,416.1273258,2.384
2161,[C-]#[N+]c1ccc(-c2ccc(N)cc2)cc1,329,acetone,http://dx.doi.org/10.1016/j.jphotochem.2015.12.006,DBtag:4394,194.0843983,3.769
2162,CCCCn1c2ccccc2c2ccc3c4cc(-c5ccc(C(F)(F)F)cc5)ccc4n(CCCC)c3c21,326,chloroform,http://dx.doi.org/10.1016/j.tet.2016.12.001,DBtag:9254,512.2439337,3.803
2163,F[B-]1(F)N(c2ccccc2)c2cccc3ccc4ccc[n+]1c4c23,465,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3331,318.1139853,2.666
2164,c1ccc(-c2ccccc2)cc1,247.5,cyclohexane,photochemCAD,biphenyl,154.0782503,5.009
2165,CN(C)c1ccc(-c2cc3c(ccc4c([N+](=O)[O-])cccc43)c(=O)o2)cc1,439,methanol,https://doi.org/10.1016/j.dyepig.2019.107917,DBtag:8904,360.111007,2.824
2166,Cc1ccc2oc(-c3cc4cc(C)ccc4oc3=O)cc2c1,377,dimethylsulfoxide,DOI: 10.1021/acs.orglett.7b00069,DBtag:8293,290.0942943,3.289
2167,COc1cc(/C=C/CO)ccc1O,295,water,doi: 10.3389/fmars.2015.00098,DBtag:1061,180.0786442,4.203
2168,CN(C)c1ccc(/C=C/c2nc3c4ccccc4c4ccccc4c3[nH]2)cc1,393,toluene,http://dx.doi.org/10.1016/j.dyepig.2016.08.046,DBtag:800,363.1735477,3.155
2169,Cc1cccc(-c2cccc(C)c2)c1,260.2811036,cyclohexane,https://doi.org/10.1016/S1386-1425(02)00207-X,DBtag:4484,182.1095504,4.763
2170,C(=C/c1nc(-c2ccccc2)[nH]c1/C=C/c1ccccc1)\c1ccccc1,365,dichloromethane,https://doi.org/10.1016/j.saa.2019.03.043,DBtag:1192,348.1626486,3.397
2171,Nc1ccc2c(c1)C(=O)c1ccc(N)cc1C2=O,433.4,ethyl ethanoate,doi:10.1016/j.saa.2007.03.018,DBtag:4934,238.0742276,2.861
2172,CC(=O)c1cc(=O)n(C)c2cc(-c3ccc(N(C)C)cc3)sc12,448,dichloromethane,DOI: 10.1021/acs.joc.8b01924,DBtag:7604,326.1088988,2.768
2173,N#CSc1ccc2n1[B-](F)(F)[N+]1=C(N3CCOCC3)C=CC1=C2c1ccccc1,492,hexane,https://doi.org/10.1016/j.dyepig.2018.01.043,DBtag:10608,410.118419,2.52
2174,N#Cc1nnn(-c2ccnc3cc(Cl)ccc23)c1N,364.0467436,tetrahydrofuran,https://doi.org/10.1016/j.molstruc.2017.07.010,DBtag:9698,270.0420719,3.406
2175,CN(C)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(C)C)cc3)nc(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,406,dichloromethane,DOI: 10.1021/acs.joc.8b01653,DBtag:2248,639.3361963,3.054
2176,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1nc2ccccc2nc1-n1c2ccc(C(C)(C)C)cc2c2cc(C(C)(C)C)ccc21,419,toluene,DOI: 10.1021/acs.jpclett.8b00136,DBtag:6456,684.4191977,2.959
2177,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc2c1Oc1c(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cccc1C2(C)C,346,toluene,DOI: 10.1021/jacs.7b00873,DBtag:6631,718.3671621,3.583
2178,COc1ccc2c(=O)c3c([nH]c2c1)-c1ccccc1NC3(C)C,421,dimethylformamide,DOI: 10.1021/acs.orglett.5b02680,DBtag:7379,306.1368278,2.945
2179,CC(C)(C)c1ccc(-c2cc3cc4c(cc(-c5ccc(C(C)(C)C)cc5)p4-c4ccccc4)cc3p2-c2ccccc2)cc1,396,tetrahydrofuran,doi/10.1021/ol800841v,DBtag:9415,606.2605245,3.131
2180,COc1ccc2c(c1)c1c(c3cc(OC)ccc32)=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc4c5cc(OC)ccc5c5ccc(OC)cc5c4n3[B-]2(F)F)C=1,675,dichloromethane,DOI: 10.1021/acs.joc.9b01425,DBtag:7986,730.2814445,1.837
2181,F[B-]1(F)n2c(c(-c3ccccc3)c3c2C2=Cc4ccccc4OC2CC3)C=C2C(c3ccccc3)=C3CCC4Oc5ccccc5C=C4C3=[N+]21,732,chloroform,DOI: 10.1039/c4cs00030g,DBtag:3232,656.2446651,1.694
2182,O=C1c2ccc(N(c3ccccc3)c3ccccc3)cc2C(=O)c2ccc(N(c3ccccc3)c3ccccc3)cc21,449,toluene,http://dx.doi.org/10.1021/ja510144h,DBtag:6484,542.1994281,2.761
2183,CCN1CCN(c2ccc(/N=N/c3ccc(C(F)(F)F)cc3)cc2)CC1,414,ethyl ethanoate,https://doi.org/10.1016/j.dyepig.2017.11.002,DBtag:13156,362.1718313,2.995
2184,COc1ccc(-c2nc(-c3cccc(C#N)c3)[nH]c2-c2ccc(OC)cc2)cc1,327,methanol,doi:10.1016/j.snb.2006.10.066,DBtag:4670,381.1477268,3.792
2185,C1=Cc2nc1c(-c1ccco1)c1ccc(s1)c(-c1ccco1)c1nc(c(-c3ccco3)c3ccc(s3)c2-c2ccco2)C=C1,458,dichloromethane,https://doi.org/10.1016/j.cplett.2007.10.005,DBtag:10052,608.0864491,2.707
2186,CCOC(=O)C(=CNc1ccc(O)c(-c2nc3ccccc3s2)c1)C(=O)OCC,321,chloroform,set-ref-11,2b,412.1092927,3.862
2187,C1=C(c2ccccc2)C(c2ccccc2)C(c2ccccc2)=C1,304,tetrahydrofuran,DOI: 10.1021/acs.jpcc.7b02125,DBtag:12241,294.1408506,4.078
2188,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)cc(OC)c1-2,489,cyclohexane,DOI: 10.1039/c4cp01724b,DBtag:2983,300.0997736,2.535
2189,C[C@]12SC(=O)C=C1c1nc(-c3ccccc3)[nH]c1C1=CC(=O)S[C@@]12C,460,acetonitrile,https://doi.org/10.1016/j.tet.2012.12.057,DBtag:11742,366.0496697,2.695
2190,CC1=NN(c2cccc3ccccc23)[B-](F)(F)[n+]2ccccc21,432,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3332,309.1248843,2.87
2191,CCCCN1C(=O)c2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)C1=O)c64)C(=O)N(CCCC)C5=O,526,chloroform,https://doi.org/10.1016/j.jlumin.2017.11.023,DBtag:1281,502.1892573,2.357
2192,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,209,ethanol,photochemCAD,"3,3'-dimethylbenzidine",212.1313485,5.932
2193,CSc1ccc(/N=N/c2nc3ccc([N+](=O)[O-])cc3s2)cc1,431,dichloromethane,set-ref-13,3y,330.0245176,2.877
2194,CCN(CC)c1ccc(-c2ccc(-c3nc(C#N)c4ccccc4n3)s2)cc1,402,toluene,DOI: 10.1016/j.mencom.2018.01.002,DBtag:10878,384.1408676,3.084
2195,O=S(=O)(c1ccccc1)c1ccc(-n2c3ccccc3c3c2c2ccccc2n3-c2ccccc2)cc1,360,toluene,DOI: 10.1021/acsami.7b13158,DBtag:6240,498.1401989,3.444
2196,C(=C/c1ncnc2ccccc12)\c1ccc(N2CCCCC2)cc1,425,dichloromethane,http://dx.doi.org/10.1021/jo501305h,DBtag:7802,315.1735477,2.917
2197,F[B-]1(F)OC(c2ccc3c(c2)Cc2ccccc2-3)=CC(c2ccccc2)=[O+]1,412,acetonitrile,http://dx.doi.org/10.1016/j.tetlet.2016.03.011,DBtag:1139,360.1133166,3.009
2198,O=C(O)COc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,644,dimethylsulfoxide,https://doi.org/10.1016/j.ejmech.2018.10.005,DBtag:11072,612.2008846,1.925
2199,COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)c4ccccc34)=C2c2ccccc2)c2ccccc12,540,diethyl ether,DOI: 10.1021/jo400389h,DBtag:8558,560.1970462,2.296
2200,COc1ccc(O)c(-c2nc(C)c3n2CCCC3)c1,332,dichloromethane,https://doi.org/10.1016/j.dyepig.2018.09.069,DBtag:623,258.1368278,3.734
2201,CCCCCCCCCCCCN1C(=O)c2c(c3ccc4cc(-c5ccc(C#N)cc5)c(OC)cc4c3c3c2ccc2cc(-c4ccc(C#N)cc4)c(OC)cc23)C1=O,427,dichloromethane,http://dx.doi.org/10.1016/j.jphotochem.2017.07.026,DBtag:4497,777.356657,2.904
2202,CCOC(=O)c1c(-c2cc3ccc(OC)cc3oc2=O)nn(-c2ccccc2)c1C(=O)OCC,337,dichloromethane,https://doi.org/10.1016/j.ejmech.2013.03.042,DBtag:11480,462.142701,3.679
2203,O=Cc1cc2c(cc3ccc4cccc5ccc2c3c45)[nH]1,416,ethyl ethanoate,DOI: 10.1021/jo049192x,DBtag:18643,269.084064,2.98
2204,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,372,acetonitrile,10.1023/B%3AJOFL.0000014660.59105.31,DBtag:3641,214.0490754,3.333
2205,COCCC1=Cc2nc1ccc1[nH]c(cc1CCOC)c1nc(c(N)cc3[nH]c2cc3CCOC)C(CCOC)=C1,716,toluene,https://doi.org/10.1016/S1011-1344(97)00075-4,DBtag:5688,557.3002047,1.732
2206,O=Cc1ccc[nH]1,278,hexane,photochemCAD,pyrrole-2-carboxaldehyde,95.03711378,4.46
2207,CCCCCCCCCCCCCCCCCCOC(=O)/C=C/C1=CC2=C(c3c(C)cc(C)cc3C)c3cccn3[B-](F)(F)[N+]2=C1,538,dichloromethane,DOI: 10.1021/acs.joc.9b00020,DBtag:7873,632.4324658,2.305
2208,O=C1CCCC2=C1C(c1cccc(Cl)c1)c1c(c3ccccc3oc1=O)N2,373,dimethylsulfoxide,DOI: 10.1039/c6ra05996a,DBtag:3376,377.0818711,3.324
2209,CN(C)c1ccc(/C=C/c2cnc(/C=C/c3ccc(C#N)cc3)o2)cc1,432,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11708,341.1528122,2.87
2210,CCCCCCCCN1c2ccc(C#Cc3ccc(OC)cc3)cc2Sc2cc(C=O)ccc21,380.0061931,acetonitrile,https://doi.org/10.1016/j.molliq.2019.04.102,DBtag:3811,469.2075502,3.263
2211,C=CCOC(=O)C(C#N)=C1C=C(/C=C/c2ccc(N(C)C)cc2)OC(/C=C/c2ccc(N(C)C)cc2)=C1,479,chloroform,10.1021/ma802532b,DBtag:10030,493.2365419,2.588
2212,C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,526,dichloromethane,http://dx.doi.org/10.1016/j.dyepig.2014.03.031,DBtag:497,600.0454053,2.357
2213,CCCN1c2ccccc2Sc2cc(/C=C\c3cc(=O)oc4cc(O)ccc34)ccc21,422,chloroform,https://doi.org/10.1016/j.dyepig.2015.04.018,DBtag:10503,427.1242145,2.938
2214,CCOc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2CC,462,tetrahydrofuran,http://dx.doi.org/10.1016/j.dyepig.2015.09.013,DBtag:9438,417.1841124,2.684
2215,N#Cc1cccc(-c2cccc(-c3nc(-c4cccc(-c5cccc(C#N)c5)c4)nc(-c4cccc(-c5cccc(C#N)c5)c4)n3)c2)c1,270,dichloromethane,http://doi.org/10.1021/acsami.5b11895,DBtag:6590,612.2062448,4.592
2216,CCOC(=O)/C=C/C1=[N+]2C(=C(c3c(C)cc(C)cc3C)c3ccc(/C=C/C(=O)OCC)n3[B-]2(F)F)C=C1,593,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3194,506.2188442,2.091
2217,COc1ccc(-c2csc(/C(C#N)=C/c3ccncc3)n2)cc1,382,acetonitrile,https://doi.org/10.1016/j.dyepig.2019.02.051,DBtag:1499,319.077933,3.246
2218,CCN(CC)c1ccc(/C=N/c2cc3nc4ccccc4nc3cc2/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,451,acetonitrile,http://dx.doi.org/10.1021/jp403750q,DBtag:7536,560.2899744,2.749
2219,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)c(OC)cc1/C=C/c1ccncc1,392,acetonitrile,https://doi.org/10.1016/j.jphotochem.2017.05.025,DBtag:13067,459.194677,3.163
2220,COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,409,cyclohexane,http://dx.doi.org/10.1016/j.dyepig.2016.08.012,DBtag:822,321.1364935,3.031
2221,O=C(O)c1ccccc1-c1nc(-c2ccccc2)c2ccccn12,357,acetonitrile,https://doi.org/10.1016/j.dyepig.2018.04.037,DBtag:138,314.1055277,3.473
2222,COC(=O)CNC(=O)CCNc1cccc2ccccc12,330,ethanol,https://doi.org/10.1016/j.tet.2007.09.042,DBtag:11363,286.1317424,3.757
2223,COC(=O)/C(C#N)=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,333,tetrahydrofuran,https://doi.org/10.1016/j.dyepig.2015.12.026,DBtag:10396,374.1015049,3.723
2224,CN(C)c1cccc2c1C(=O)c1ccccc1-2,444,acetonitrile,DOI: 10.1021/jp980158u,DBtag:12198,223.099714,2.792
2225,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,438.5,chloroform,DOI: 10.1021/jo8012622,DBtag:8598,252.0939004,2.827
2226,CCCCCCc1ccc2c(/C=N/c3ccc(/N=C/c4c(O)ccc5cc(CCCCCC)ccc45)cc3)c(O)ccc2c1,487,acetonitrile,https://doi.org/10.1016/j.jorganchem.2019.04.008,DBtag:9739,584.3402786,2.546
2227,O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,331,tetrahydrofuran,https://doi.org/10.1016/j.optmat.2019.109328,DBtag:9711,267.0531578,3.746
2228,c1ccc2cc3cc(-c4cc(-c5nccs5)nc(-c5nccs5)c4)ccc3cc2c1,375,hexane,https://doi.org/10.1016/j.dyepig.2019.05.015,DBtag:1349,421.0707395,3.306
2229,COc1cc(-c2ncc(-c3ccncc3)o2)cc(OC)c1OC,326,dichloromethane,https://doi.org/10.1016/j.tetlet.2013.04.037,DBtag:11687,312.111007,3.803
2230,COc1cc2cc(OC)c(C#Cc3ccc([N+](=O)[O-])cc3)cc2cc1C#Cc1ccc([N+](=O)[O-])cc1,362,chloroform,http://dx.doi.org/10.1016/j.tetlet.2013.01.096,DBtag:4327,478.1164863,3.425
2231,Cc1ccc(-c2nc(/C=C/c3ccccc3)c(/C=C/c3ccccc3)[nH]2)cc1,355,dichloromethane,https://doi.org/10.1016/j.saa.2019.03.043,DBtag:1194,362.1782987,3.493
2232,CC1(C)CC(=O)C2=C(C1)Oc1ccc3ccccc3c1C2c1ccccn1,275,methanol,https://doi.org/10.1016/j.jphotochem.2013.11.014,DBtag:11400,355.1572289,4.509
2233,CC(=O)[B-]1(C(C)=O)OC(c2ccc3ccccc3c2)=CC(c2ccc3ccccc3c2)=[O+]1,415,carbon tetrachloride,https://doi.org/10.1016/0047-2670(86)87007-1,DBtag:5392,420.1532896,2.988
2234,COc1ccc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc1,424,benzene,https://doi.org/10.1016/S1386-1425(01)00616-3,DBtag:4819,435.2059104,2.924
2235,CN(C)c1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,340,dimethylsulfoxide,https://doi.org/10.1016/j.molliq.2018.09.094,DBtag:4198,499.1718334,3.647
2236,CC1(C)c2cc(C#N)ccc2-c2ccc(N3c4ccccc4Oc4ccccc43)cc21,380,tetrahydrofuran,DOI: 10.1039/c9cp00796b,DBtag:3485,400.1575633,3.263
2237,F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21,634,dichloromethane,DOI: 10.1039/c4cs00030g,DBtag:3264,444.1609354,1.956
2238,CCOC(=O)CCCCCn1c2ccccc2c(=O)c2cc3c(cc21)c(=O)c1ccccc1n3CCCCCC(=O)OCC,527,methanol,10.1023/B%3AJOFL.0000016287.56322.eb,DBtag:3682,596.288637,2.353
2239,COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,445,dimethylformamide,https://doi.org/10.1016/j.jphotochem.2019.112027,DBtag:9652,351.1371622,2.786
2240,Oc1ccccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,316,methanol,doi:10.1016/j.snb.2006.10.066,DBtag:4678,312.1262631,3.924
2241,N#CSC1=CC2=C(c3ccccc3)c3ccc(SC#N)n3[B-](F)(F)[N+]2=C1N1CCOCC1,560,hexane,https://doi.org/10.1016/j.dyepig.2018.01.043,DBtag:10613,467.085739,2.214
2242,c1ccc2nc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc2c1,404,toluene,DOI: 10.1021/acs.jpclett.8b00136,DBtag:6455,460.1687966,3.069
2243,CC(C)(C)c1cc(-c2ccc(-c3cc(C(C)(C)C)cc(C(C)(C)C)c3)cc2)cc(C(C)(C)C)c1,281,dioxane,10.1007/BF00723901,DBtag:3585,454.3599515,4.412
2244,CN(C)CCN(Cc1c2ccccc2c(CN(CCN(C)C)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccccc12)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],340,cyclohexane,10.1021/jp047557b,DBtag:2555,710.2812602,3.647
2245,COc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,359,tetrahydrofuran,https://doi.org/10.1016/j.jphotochem.2017.10.010,DBtag:12680,423.1252772,3.454
2246,COCCN1C(=O)/C(=C/c2cccc(N(C)C)c2)N=C1C,352,hexane,10.1021/ol302237k,DBtag:6154,287.1633769,3.522
2247,O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)CC4)C=C3)c1,645,dimethylsulfoxide,https://doi.org/10.1016/j.ejmech.2018.10.005,DBtag:11073,668.2634849,1.922
2248,c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,396.039604,acetone,http://dx.doi.org/10.1016/j.dyepig.2015.09.016,DBtag:5249,321.1265975,3.131
2249,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(N2CCCCC2)cc1,540,dimethylsulfoxide,doi:10.1016/j.dyepig.2011.05.004,DBtag:465,626.3104351,2.296
2250,O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,516,tetrahydrofuran,https://doi.org/10.1016/j.jphotochem.2018.04.043,DBtag:11535,576.0845175,2.403
2251,COc1ccc(/C=C(\c2ccccc2)c2nc3ccccc3s2)cc1,350,cyclohexane,https://doi.org/10.1016/S1010-6030(00)00230-6,DBtag:13015,343.1030852,3.542
2252,CCOC(=O)c1cc(C(=O)OC)c2c3ccccc3cnn12,320,chloroform,set-ref-7,3h,298.0953569,3.875
2253,CCOC(=O)CN1C(=O)C2=C(c3ccc(N4CCCCC4)cc3)N(CC(=O)OCC)C(=O)C2=C1c1ccc(C#N)cc1,541,dimethylsulfoxide,doi:10.1016/j.dyepig.2011.05.004,DBtag:466,568.2321847,2.292
2254,Cc1ccc(-c2cc(-c3ccc(N(C)C)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,418,benzene,https://doi.org/10.1016/S1386-1425(01)00616-3,DBtag:4840,448.2375449,2.966
2255,C#Cc1ccc2cc(/C=C/C(=O)OCC)c(=O)oc2c1,360,ethanol,https://doi.org/10.1016/j.dyepig.2009.01.001,DBtag:10572,268.0735589,3.444
2256,O=c1ccc2cc3c(cc2o1)OCC3,333,ethanol,https://doi.org/10.1016/0047-2670(87)85034-7,DBtag:4946,188.0473441,3.723
2257,CCOC(=O)c1sc2nc(C)c(CC)c(C#N)c2c1N,412,benzene,https://doi.org/10.1016/j.tet.2019.130465,DBtag:11021,289.0884977,3.009
2258,Cc1c(N=Nc2nncs2)c2ccccc2n1C,441,dimethylsulfoxide,set-ref-19,1a,257.0735164,2.811
2259,CC(C)(C)c1cc2cc(N(c3ccccc3)c3ccccc3)c3cc(C(C)(C)C)cc4cc(N(c5ccccc5)c5ccccc5)c(c1)c2c43,398,hexane,DOI: 10.1021/acs.joc.7b03227,DBtag:8162,648.3504494,3.115
2260,FC(F)(F)c1ccc(/N=N/c2cc3c4c(c2)CCCN4CCC3)cc1,466,ethyl ethanoate,https://doi.org/10.1016/j.dyepig.2017.11.002,DBtag:13149,345.1452822,2.661
2261,COC(=O)c1nc2c(N(C)C)nc(N(C)C)nc2n1Cc1ccccc1,351,dichloromethane,10.1021/ja806348z,DBtag:7705,354.1804239,3.532
2262,Clc1nc(Cl)nc(Nc2ccc3c4cccc5cccc(c6cccc2c63)c54)n1,446,dioxane,doi:10.1016/j.dyepig.2008.12.009,DBtag:436,414.0439017,2.78
2263,CS(=O)(=O)c1ccc(-c2cc3ccc(N)cc3c(=O)o2)cc1,358,methanol,https://doi.org/10.1016/j.dyepig.2019.107917,DBtag:8839,315.0565289,3.463
2264,Cc1cc2ccccc2cc1C,304.136253,cyclohexane,https://doi.org/10.1016/S1386-1425(02)00207-X,DBtag:4477,156.0939004,4.077
2265,C=C/C=C/C,223.5,hexane,set-ref-24,piperylene,68.06260026,5.547
